b e e e f, 2, 1.0
b e e e g, 2, 0.8333333
b e e e h, 2, 0.71428573
b e e f g, 2, 0.8333333
b e e f h, 2, 0.71428573
b e e g h, 2, 0.71428573
b e e h h, 2, 0.625
b e f f f, 8, 1.1458333
b e f f h, 2, 1.0
b e f g g, 2, 2.5
b e f g h, 4, 1.1904762
b e f h h, 4, 0.7291666
b e g g h, 2, 1.6666666
b e g h h, 2, 0.625
b e h h h, 2, 0.71428573
b f f f f, 6, 0.89285713
b f f f h, 2, 1.0
b f f h h, 2, 0.8333333
b f g g h, 2, 1.6666666
b f g h h, 2, 0.625
b f h h h, 2, 0.71428573
c c a c d, 2, 5.0
c c a c e, 2, 2.5
c c a c f, 2, 1.6666666
c c a d e, 2, 2.5
c c a d f, 2, 1.6666666
c c a e f, 2, 1.6666666
c c a f f, 2, 1.25
c c b c d, 2, 5.0
c c b c e, 2, 2.5
c c b c f, 2, 1.6666666
c c b d e, 2, 2.5
c c b d f, 2, 1.6666666
c c b e f, 2, 1.6666666
c c b f f, 2, 1.25
c c c c d, 2, 5.0
c c c c e, 2, 2.5
c c c c f, 2, 1.6666666
c c c d e, 6, 2.5
c c c d f, 6, 1.6666666
c c c e f, 6, 1.6666666
c c c f f, 6, 1.25
c c d e e, 2, 5.0
c c d e f, 8, 1.5625
c c d e g, 2, 1.0
c c d e h, 2, 0.8333333
c c d f f, 6, 1.25
c c d f g, 2, 1.0
c c d f h, 2, 0.8333333
c c d g h, 2, 0.8333333
c c d h h, 2, 0.71428573
c c e e e, 2, 2.5
c c e e f, 2, 1.25
c c e e g, 2, 1.0
c c e e h, 2, 0.8333333
c c e f f, 6, 1.25
c c e f g, 2, 1.0
c c e f h, 2, 0.8333333
c c e g h, 2, 0.8333333
c c e h h, 2, 0.71428573
c c f f f, 6, 1.0
c c f g h, 2, 0.8333333
c c f h h, 2, 0.71428573
c c g h h, 2, 0.71428573
c d d e f, 2, 5.0
c d d e h, 2, 1.25
c d d f f, 2, 2.5
c d d f h, 2, 1.25
c d d h h, 2, 1.0
c d e e e, 2, 5.0
c d e e f, 2, 1.6666666
c d e e g, 2, 1.25
c d e e h, 2, 1.0
c d e f f, 8, 4.375
c d e f g, 2, 1.25
c d e f h, 4, 1.125
c d e g h, 2, 1.0
c d e h h, 4, 0.9166666
c d f f f, 8, 2.2916667
c d f f h, 2, 1.25
c d f g h, 2, 1.0
c d f h h, 4, 0.9166666
c d g h h, 2, 0.8333333
c d h h h, 2, 0.8333333
c e e e e, 2, 2.5
c e e e f, 2, 1.6666666
c e e e g, 2, 1.25
c e e e h, 2, 1.0
c e e f g, 2, 1.25
c e e f h, 2, 1.0
c e e g h, 2, 1.0
c e e h h, 2, 0.8333333
c e f f f, 8, 2.2916667
c e f f h, 2, 1.25
c e f g g, 2, 5.0
c e f g h, 4, 1.75
c e f h h, 4, 0.9166666
c e g g h, 2, 2.5
c e g h h, 2, 0.8333333
c e h h h, 2, 0.8333333
c f f f f, 6, 1.6666666
c f f f h, 2, 1.25
c f f h h, 2, 1.0
c f g g h, 2, 2.5
c f g h h, 2, 0.8333333
c f h h h, 2, 0.8333333
d d e f f, 2, 5.0
d d e f h, 2, 1.6666666
d d e h h, 2, 1.25
d d f f f, 2, 2.5
d d f f h, 2, 1.6666666
d d f h h, 2, 1.25
d d h h h, 2, 1.0
d e e e e, 2, 5.0
d e e e f, 2, 2.5
d e e e g, 2, 1.6666666
d e e e h, 2, 1.25
d e e f g, 2, 1.6666666
d e e f h, 2, 1.25
d e e g h, 2, 1.25
d e e h h, 2, 1.0
d e f f f, 8, 5.0
d e f f h, 2, 2.5
d e f g h, 2, 1.25
d e f h h, 4, 1.3333333
d e g h h, 2, 1.0
d e h h h, 2, 1.25
d f f f f, 6, 2.5
d f f f h, 2, 2.5
d f f h h, 2, 1.6666666
d f g h h, 2, 1.0
d f h h h, 2, 1.25
e e e e f, 2, 5.0
e e e e g, 2, 2.5
e e e e h, 2, 1.6666666
e e e f g, 2, 2.5
e e e f h, 2, 1.6666666
e e e g h, 2, 1.6666666
e e e h h, 2, 1.25
e e f g h, 2, 1.6666666
e e f h h, 2, 1.25
e e g h h, 2, 1.25
e f f f f, 6, 5.0
e f f f h, 2, 5.0
e f f h h, 2, 2.5
e f g g h, 2, 5.0
e f g h h, 2, 5.0
e f h h h, 2, 1.6666666
f f f f f, 6, 5.0
f f f h h, 2, 5.0
f f h h h, 2, 2.5
a a a a b b, 2, 6.0
a a a a b c, 2, 1.5
a a a a b e, 2, 1.2
a a a a b f, 2, 1.0
a a a a b g, 2, 0.85714287
a a a a b h, 2, 0.6666667
a a a a c e, 2, 1.2
a a a a c f, 2, 1.0
a a a a c g, 2, 0.85714287
a a a a c h, 2, 0.6666667
a a a a e f, 2, 1.0
a a a a e g, 2, 0.85714287
a a a a e h, 2, 0.6666667
a a a a f g, 2, 0.85714287
a a a a f h, 2, 0.6666667
a a a a g g, 2, 0.75
a a a a g h, 2, 0.6666667
a a a b b b, 2, 3.0
a a a b b c, 2, 1.5
a a a b b e, 2, 1.2
a a a b b f, 2, 1.0
a a a b b g, 2, 0.85714287
a a a b b h, 2, 0.6666667
a a a b c e, 2, 1.2
a a a b c f, 2, 1.0
a a a b c g, 2, 0.85714287
a a a b c h, 2, 0.6666667
a a a b e f, 2, 1.0
a a a b e g, 2, 0.85714287
a a a b e h, 2, 0.6666667
a a a b f g, 2, 0.85714287
a a a b f h, 2, 0.6666667
a a a b g g, 2, 0.75
a a a b g h, 2, 0.6666667
a a a c e f, 2, 1.0
a a a c e g, 2, 0.85714287
a a a c e h, 2, 0.6666667
a a a c f g, 2, 0.85714287
a a a c f h, 2, 0.6666667
a a a c g g, 2, 0.75
a a a c g h, 2, 0.6666667
a a a e f g, 2, 0.85714287
a a a e f h, 2, 0.6666667
a a a e g g, 2, 0.75
a a a e g h, 2, 0.6666667
a a a f g g, 2, 0.75
a a a f g h, 2, 0.6666667
a a a g g h, 2, 0.6666667
a a b b b b, 2, 2.0
a a b b b c, 2, 1.5
a a b b b e, 2, 1.2
a a b b b f, 2, 1.0
a a b b b g, 2, 0.85714287
a a b b b h, 2, 0.6666667
a a b b c e, 2, 1.2
a a b b c f, 2, 1.0
a a b b c g, 2, 0.85714287
a a b b c h, 2, 0.6666667
a a b b e f, 2, 1.0
a a b b e g, 2, 0.85714287
a a b b e h, 2, 0.6666667
a a b b f g, 2, 0.85714287
a a b b f h, 2, 0.6666667
a a b b g g, 2, 0.75
a a b b g h, 2, 0.6666667
a a b c c d, 2, 6.0
a a b c c e, 2, 3.0
a a b c c f, 2, 1.0
a a b c c g, 2, 0.85714287
a a b c c h, 2, 0.75
a a b c d e, 2, 3.0
a a b c d f, 2, 1.0
a a b c d g, 2, 0.85714287
a a b c d h, 2, 0.75
a a b c e e, 2, 2.0
a a b c e f, 4, 1.0
a a b c e g, 4, 0.85714287
a a b c e h, 4, 0.7083334
a a b c f g, 4, 0.85714287
a a b c f h, 4, 0.7083334
a a b c g g, 2, 0.75
a a b c g h, 4, 0.7083334
a a b c h h, 2, 0.6666667
a a b d e e, 2, 2.0
a a b d e f, 2, 1.0
a a b d e g, 2, 0.85714287
a a b d e h, 2, 0.75
a a b d f g, 2, 0.85714287
a a b d f h, 2, 0.75
a a b d g h, 2, 0.75
a a b d h h, 2, 0.6666667
a a b e e e, 2, 1.5
a a b e e f, 2, 1.0
a a b e e g, 2, 0.85714287
a a b e e h, 2, 0.75
a a b e f g, 4, 0.85714287
a a b e f h, 4, 0.7083334
a a b e g g, 2, 0.75
a a b e g h, 4, 0.7083334
a a b e h h, 2, 0.6666667
a a b f g g, 2, 0.75
a a b f g h, 4, 0.7083334
a a b f h h, 2, 0.6666667
a a b g g h, 2, 0.6666667
a a b g h h, 2, 0.6666667
a a c c d e, 2, 3.0
a a c c d f, 2, 1.0
a a c c d g, 2, 0.85714287
a a c c d h, 2, 0.75
a a c c e e, 2, 2.0
a a c c e f, 2, 1.0
a a c c e g, 2, 0.85714287
a a c c e h, 2, 0.75
a a c c f g, 2, 0.85714287
a a c c f h, 2, 0.75
a a c c g h, 2, 0.75
a a c c h h, 2, 0.6666667
a a c d e e, 2, 2.0
a a c d e f, 4, 1.25
a a c d e g, 2, 0.85714287
a a c d e h, 2, 0.75
a a c d f f, 2, 1.2
a a c d f g, 2, 0.85714287
a a c d f h, 2, 0.75
a a c d g h, 2, 0.75
a a c d h h, 2, 0.6666667
a a c e e e, 2, 1.5
a a c e e f, 2, 1.0
a a c e e g, 2, 0.85714287
a a c e e h, 2, 0.75
a a c e f f, 2, 1.2
a a c e f g, 4, 0.85714287
a a c e f h, 4, 0.7083334
a a c e g g, 2, 0.75
a a c e g h, 4, 0.7083334
a a c e h h, 2, 0.6666667
a a c f f f, 2, 1.0
a a c f g g, 2, 0.75
a a c f g h, 4, 0.7083334
a a c f h h, 2, 0.6666667
a a c g g h, 2, 0.6666667
a a c g h h, 2, 0.6666667
a a d e e e, 2, 1.5
a a d e e f, 2, 1.0
a a d e e g, 2, 0.85714287
a a d e e h, 2, 0.75
a a d e f f, 2, 1.2
a a d e f g, 2, 0.85714287
a a d e f h, 2, 0.75
a a d e g h, 2, 0.75
a a d e h h, 2, 0.6666667
a a d f f f, 2, 1.0
a a d f g h, 2, 0.75
a a d f h h, 2, 0.6666667
a a d g h h, 2, 0.6666667
a a e e e e, 2, 1.2
a a e e e f, 2, 1.0
a a e e e g, 2, 0.85714287
a a e e e h, 2, 0.75
a a e e f g, 2, 0.85714287
a a e e f h, 2, 0.75
a a e e g h, 2, 0.75
a a e e h h, 2, 0.6666667
a a e f f f, 2, 1.0
a a e f g g, 2, 0.75
a a e f g h, 4, 0.7083334
a a e f h h, 2, 0.6666667
a a e g g h, 2, 0.6666667
a a e g h h, 2, 0.6666667
a a f f f f, 2, 0.85714287
a a f g g h, 2, 0.6666667
a a f g h h, 2, 0.6666667
a b a c d e, 2, 2.0
a b a c d f, 2, 1.5
a b a c e f, 2, 1.5
a b a c f f, 2, 1.2
a b a d e f, 2, 1.5
a b a d f f, 2, 1.2
a b a e f f, 2, 1.2
a b a f f f, 2, 1.0
a b b b b c, 2, 6.0
a b b b b e, 2, 3.0
a b b b b f, 2, 2.0
a b b b b g, 2, 1.5
a b b b b h, 2, 1.0
a b b b c d, 2, 6.0
a b b b c e, 4, 2.5
a b b b c f, 4, 1.75
a b b b c g, 2, 1.5
a b b b c h, 4, 0.92857146
a b b b d d, 2, 3.0
a b b b d e, 2, 2.0
a b b b d f, 2, 1.5
a b b b d h, 2, 0.85714287
a b b b e f, 4, 1.75
a b b b e g, 2, 1.5
a b b b e h, 4, 0.92857146
a b b b f f, 2, 1.2
a b b b f g, 2, 1.5
a b b b f h, 4, 0.92857146
a b b b g g, 2, 1.2
a b b b g h, 2, 1.0
a b b b h h, 2, 0.75
a b b c d d, 2, 3.0
a b b c d e, 4, 2.0
a b b c d f, 4, 1.5
a b b c d h, 2, 0.85714287
a b b c e f, 6, 1.6666667
a b b c e g, 2, 1.5
a b b c e h, 4, 0.92857146
a b b c f f, 4, 1.2
a b b c f g, 2, 1.5
a b b c f h, 4, 0.92857146
a b b c g g, 2, 1.2
a b b c g h, 2, 1.0
a b b c h h, 2, 0.75
a b b d d e, 2, 2.0
a b b d d f, 2, 1.5
a b b d d h, 2, 0.85714287
a b b d e f, 4, 1.5
a b b d e h, 2, 0.85714287
a b b d f f, 4, 1.2
a b b d f h, 2, 0.85714287
a b b d h h, 2, 0.75
a b b e f f, 4, 1.2
a b b e f g, 2, 1.5
a b b e f h, 4, 0.92857146
a b b e g g, 2, 1.2
a b b e g h, 2, 1.0
a b b e h h, 2, 0.75
a b b f f f, 4, 1.0
a b b f f h, 2, 0.85714287
a b b f g g, 2, 1.2
a b b f g h, 2, 1.0
a b b f h h, 2, 0.75
a b b g g h, 2, 1.0
a b b h h h, 2, 0.6666667
a b c a c d, 2, 3.0
a b c a c e, 2, 2.0
a b c a c f, 2, 1.5
a b c a d e, 2, 2.0
a b c a d f, 2, 1.5
a b c a e f, 2, 1.5
a b c a f f, 2, 1.2
a b c b c d, 2, 3.0
a b c b c e, 2, 2.0
a b c b c f, 2, 1.5
a b c b d e, 2, 2.0
a b c b d f, 2, 1.5
a b c b e f, 2, 1.5
a b c b f f, 2, 1.2
a b c c a c, 2, 6.0
a b c c a d, 2, 3.0
a b c c a e, 2, 2.0
a b c c a f, 2, 1.5
a b c c b c, 2, 6.0
a b c c b d, 2, 3.0
a b c c b e, 2, 2.0
a b c c b f, 2, 1.5
a b c c c c, 2, 6.0
a b c c c d, 6, 3.0
a b c c c e, 6, 2.0
a b c c c f, 6, 1.5
a b c c d e, 8, 3.0
a b c c d f, 8, 1.425
a b c c d g, 2, 1.0
a b c c d h, 2, 0.85714287
a b c c e e, 2, 3.0
a b c c e f, 8, 1.425
a b c c e g, 2, 1.0
a b c c e h, 2, 0.85714287
a b c c f f, 6, 1.2
a b c c f g, 2, 1.0
a b c c f h, 2, 0.85714287
a b c c g h, 2, 0.85714287
a b c c h h, 2, 0.75
a b c d d e, 2, 2.0
a b c d d f, 2, 1.5
a b c d d h, 2, 0.85714287
a b c d e e, 2, 3.0
a b c d e f, 10, 1.4399999
a b c d e g, 2, 1.0
a b c d e h, 4, 0.85714287
a b c d f f, 8, 1.1999999
a b c d f g, 2, 1.0
a b c d f h, 4, 0.85714287
a b c d g h, 2, 0.85714287
a b c d h h, 4, 0.75
a b c e e e, 2, 2.0
a b c e e f, 2, 1.2
a b c e e g, 2, 1.0
a b c e e h, 2, 0.85714287
a b c e f f, 8, 1.1999999
a b c e f g, 4, 1.25
a b c e f h, 6, 0.9047619
a b c e g g, 2, 1.2
a b c e g h, 4, 0.92857146
a b c e h h, 4, 0.75
a b c f f f, 8, 1.0
a b c f f h, 2, 0.85714287
a b c f g g, 2, 1.2
a b c f g h, 4, 0.92857146
a b c f h h, 4, 0.75
a b c g g h, 2, 1.0
a b c g h h, 2, 0.75
a b c h h h, 2, 0.6666667
a b d d e f, 2, 1.5
a b d d e h, 2, 0.85714287
a b d d f f, 2, 1.2
a b d d f h, 2, 0.85714287
a b d d h h, 2, 0.75
a b d e e e, 2, 2.0
a b d e e f, 2, 1.2
a b d e e g, 2, 1.0
a b d e e h, 2, 0.85714287
a b d e f f, 8, 1.1999999
a b d e f g, 2, 1.0
a b d e f h, 4, 0.85714287
a b d e g h, 2, 0.85714287
a b d e h h, 4, 0.75
a b d f f f, 8, 1.0
a b d f f h, 2, 0.85714287
a b d f g h, 2, 0.85714287
a b d f h h, 4, 0.75
a b d g h h, 2, 0.75
a b d h h h, 2, 0.6666667
a b e e e e, 2, 1.5
a b e e e f, 2, 1.2
a b e e e g, 2, 1.0
a b e e e h, 2, 0.85714287
a b e e f g, 2, 1.0
a b e e f h, 2, 0.85714287
a b e e g h, 2, 0.85714287
a b e e h h, 2, 0.75
a b e f f f, 8, 1.0
a b e f f h, 2, 0.85714287
a b e f g g, 2, 1.2
a b e f g h, 4, 0.92857146
a b e f h h, 4, 0.75
a b e g g h, 2, 1.0
a b e g h h, 2, 0.75
a b e h h h, 2, 0.6666667
a b f f f f, 6, 0.85714287
a b f f f h, 2, 0.85714287
a b f f h h, 2, 0.75
a b f g g h, 2, 1.0
a b f g h h, 2, 0.75
a b f h h h, 2, 0.6666667
b a c d e f, 2, 2.0
b a c d f f, 2, 1.5
b a c e f f, 2, 1.5
b a c f f f, 2, 1.2
b a d e f f, 2, 1.5
b a d f f f, 2, 1.2
b a e f f f, 2, 1.2
b a f f f f, 2, 1.0
a c a c d e, 2, 2.0
a c a c d f, 2, 1.5
a c a c e f, 2, 1.5
a c a c f f, 2, 1.2
a c a d e f, 2, 1.5
a c a d f f, 2, 1.2
a c a e f f, 2, 1.2
a c a f f f, 2, 1.0
a c b c d e, 2, 2.0
a c b c d f, 2, 1.5
a c b c e f, 2, 1.5
a c b c f f, 2, 1.2
a c b d e f, 2, 1.5
a c b d f f, 2, 1.2
a c b e f f, 2, 1.2
a c b f f f, 2, 1.0
a c c a c d, 2, 3.0
a c c a c e, 2, 2.0
a c c a c f, 2, 1.5
a c c a d e, 2, 2.0
a c c a d f, 2, 1.5
a c c a e f, 2, 1.5
a c c a f f, 2, 1.2
a c c b c d, 2, 3.0
a c c b c e, 2, 2.0
a c c b c f, 2, 1.5
a c c b d e, 2, 2.0
a c c b d f, 2, 1.5
a c c b e f, 2, 1.5
a c c b f f, 2, 1.2
a c c c c d, 2, 3.0
a c c c c e, 2, 2.0
a c c c c f, 2, 1.5
a c c c d e, 6, 2.0
a c c c d f, 6, 1.5
a c c c e f, 6, 1.5
a c c c f f, 6, 1.2
a c c d e e, 2, 3.0
a c c d e f, 8, 1.425
a c c d e g, 2, 1.0
a c c d e h, 2, 0.85714287
a c c d f f, 6, 1.2
a c c d f g, 2, 1.0
a c c d f h, 2, 0.85714287
a c c d g h, 2, 0.85714287
a c c d h h, 2, 0.75
a c c e e e, 2, 2.0
a c c e e f, 2, 1.2
a c c e e g, 2, 1.0
a c c e e h, 2, 0.85714287
a c c e f f, 6, 1.2
a c c e f g, 2, 1.0
a c c e f h, 2, 0.85714287
a c c e g h, 2, 0.85714287
a c c e h h, 2, 0.75
a c c f f f, 6, 1.0
a c c f g h, 2, 0.85714287
a c c f h h, 2, 0.75
a c c g h h, 2, 0.75
a c d d e f, 2, 1.5
a c d d e h, 2, 0.85714287
a c d d f f, 2, 1.2
a c d d f h, 2, 0.85714287
a c d d h h, 2, 0.75
a c d e e e, 2, 2.0
a c d e e f, 2, 1.2
a c d e e g, 2, 1.0
a c d e e h, 2, 0.85714287
a c d e f f, 8, 1.1999999
a c d e f g, 2, 1.0
a c d e f h, 4, 0.85714287
a c d e g h, 2, 0.85714287
a c d e h h, 4, 0.75
a c d f f f, 8, 1.0
a c d f f h, 2, 0.85714287
a c d f g h, 2, 0.85714287
a c d f h h, 4, 0.75
a c d g h h, 2, 0.75
a c d h h h, 2, 0.6666667
a c e e e e, 2, 1.5
a c e e e f, 2, 1.2
a c e e e g, 2, 1.0
a c e e e h, 2, 0.85714287
a c e e f g, 2, 1.0
a c e e f h, 2, 0.85714287
a c e e g h, 2, 0.85714287
a c e e h h, 2, 0.75
a c e f f f, 8, 1.0
a c e f f h, 2, 0.85714287
a c e f g g, 2, 1.2
a c e f g h, 4, 0.92857146
a c e f h h, 4, 0.75
a c e g g h, 2, 1.0
a c e g h h, 2, 0.75
a c e h h h, 2, 0.6666667
a c f f f f, 6, 0.85714287
a c f f f h, 2, 0.85714287
a c f f h h, 2, 0.75
a c f g g h, 2, 1.0
a c f g h h, 2, 0.75
a c f h h h, 2, 0.6666667
c a c d e f, 2, 6.0
c a c d f f, 2, 3.0
c a c e f f, 2, 3.0
c a c f f f, 2, 2.0
c a d e f f, 2, 3.0
c a d f f f, 2, 2.0
c a e f f f, 2, 2.0
c a f f f f, 2, 1.5
a d d e f f, 2, 1.2
a d d e f h, 2, 0.85714287
a d d e h h, 2, 0.75
a d d f f f, 2, 1.0
a d d f f h, 2, 0.85714287
a d d f h h, 2, 0.75
a d d h h h, 2, 0.6666667
a d e e e e, 2, 1.5
a d e e e f, 2, 1.2
a d e e e g, 2, 1.0
a d e e e h, 2, 0.85714287
a d e e f g, 2, 1.0
a d e e f h, 2, 0.85714287
a d e e g h, 2, 0.85714287
a d e e h h, 2, 0.75
a d e f f f, 8, 1.5
a d e f f h, 2, 0.85714287
a d e f g h, 2, 0.85714287
a d e f h h, 4, 0.75
a d e g h h, 2, 0.75
a d e h h h, 2, 0.6666667
a d f f f f, 6, 1.2380953
a d f f f h, 2, 0.85714287
a d f f h h, 2, 0.75
a d f g h h, 2, 0.75
a d f h h h, 2, 0.6666667
a e e e e f, 2, 1.2
a e e e e g, 2, 1.0
a e e e e h, 2, 0.85714287
a e e e f g, 2, 1.0
a e e e f h, 2, 0.85714287
a e e e g h, 2, 0.85714287
a e e e h h, 2, 0.75
a e e f g h, 2, 0.85714287
a e e f h h, 2, 0.75
a e e g h h, 2, 0.75
a e f f f f, 6, 1.2380953
a e f f f h, 2, 0.85714287
a e f f h h, 2, 0.75
a e f g g h, 2, 1.0
a e f g h h, 2, 0.75
a e f h h h, 2, 0.6666667
a f f f f f, 6, 1.0
a f f f h h, 2, 0.75
a f f h h h, 2, 0.6666667
b b b b c e, 2, 6.0
b b b b c f, 2, 3.0
b b b b c g, 2, 2.0
b b b b c h, 2, 1.2
b b b b e f, 2, 3.0
b b b b e g, 2, 2.0
b b b b e h, 2, 1.2
b b b b f g, 2, 2.0
b b b b f h, 2, 1.2
b b b b g g, 2, 1.5
b b b b g h, 2, 1.2
b b b c d d, 2, 6.0
b b b c d e, 2, 3.0
b b b c d f, 2, 2.0
b b b c d h, 2, 1.0
b b b c e f, 4, 2.5
b b b c e g, 2, 2.0
b b b c e h, 4, 1.1
b b b c f f, 2, 1.5
b b b c f g, 2, 2.0
b b b c f h, 4, 1.1
b b b c g g, 2, 1.5
b b b c g h, 2, 1.2
b b b c h h, 2, 0.85714287
b b b d d e, 2, 3.0
b b b d d f, 2, 2.0
b b b d d h, 2, 1.0
b b b d e f, 2, 2.0
b b b d e h, 2, 1.0
b b b d f f, 2, 1.5
b b b d f h, 2, 1.0
b b b d h h, 2, 0.85714287
b b b e f f, 2, 1.5
b b b e f g, 2, 2.0
b b b e f h, 4, 1.1
b b b e g g, 2, 1.5
b b b e g h, 2, 1.2
b b b e h h, 2, 0.85714287
b b b f f f, 2, 1.2
b b b f f h, 2, 1.0
b b b f g g, 2, 1.5
b b b f g h, 2, 1.2
b b b f h h, 2, 0.85714287
b b b g g h, 2, 1.2
b b b h h h, 2, 0.75
b b c d d e, 2, 3.0
b b c d d f, 2, 2.0
b b c d d h, 2, 1.0
b b c d e f, 4, 2.0
b b c d e h, 2, 1.0
b b c d f f, 4, 1.5
b b c d f h, 2, 1.0
b b c d h h, 2, 0.85714287
b b c e f f, 4, 1.5
b b c e f g, 2, 2.0
b b c e f h, 4, 1.1
b b c e g g, 2, 1.5
b b c e g h, 2, 1.2
b b c e h h, 2, 0.85714287
b b c f f f, 4, 1.2
b b c f f h, 2, 1.0
b b c f g g, 2, 1.5
b b c f g h, 2, 1.2
b b c f h h, 2, 0.85714287
b b c g g h, 2, 1.2
b b c h h h, 2, 0.75
b b d d e f, 2, 2.0
b b d d e h, 2, 1.0
b b d d f f, 2, 1.5
b b d d f h, 2, 1.0
b b d d h h, 2, 0.85714287
b b d e f f, 4, 1.5
b b d e f h, 2, 1.0
b b d e h h, 2, 0.85714287
b b d f f f, 4, 1.2
b b d f f h, 2, 1.0
b b d f h h, 2, 0.85714287
b b d h h h, 2, 0.75
b b e f f f, 4, 1.2
b b e f f h, 2, 1.0
b b e f g g, 2, 1.5
b b e f g h, 2, 1.2
b b e f h h, 2, 0.85714287
b b e g g h, 2, 1.2
b b e h h h, 2, 0.75
b b f f f f, 2, 1.0
b b f f f h, 2, 1.0
b b f f h h, 2, 0.85714287
b b f g g h, 2, 1.2
b b f h h h, 2, 0.75
b c a c d e, 2, 3.0
b c a c d f, 2, 2.0
b c a c e f, 2, 2.0
b c a c f f, 2, 1.5
b c a d e f, 2, 2.0
b c a d f f, 2, 1.5
b c a e f f, 2, 1.5
b c a f f f, 2, 1.2
b c b c d e, 2, 3.0
b c b c d f, 2, 2.0
b c b c e f, 2, 2.0
b c b c f f, 2, 1.5
b c b d e f, 2, 2.0
b c b d f f, 2, 1.5
b c b e f f, 2, 1.5
b c b f f f, 2, 1.2
b c c a c d, 2, 6.0
b c c a c e, 2, 3.0
b c c a c f, 2, 2.0
b c c a d e, 2, 3.0
b c c a d f, 2, 2.0
b c c a e f, 2, 2.0
b c c a f f, 2, 1.5
b c c b c d, 2, 6.0
b c c b c e, 2, 3.0
b c c b c f, 2, 2.0
b c c b d e, 2, 3.0
b c c b d f, 2, 2.0
b c c b e f, 2, 2.0
b c c b f f, 2, 1.5
b c c c c d, 2, 6.0
b c c c c e, 2, 3.0
b c c c c f, 2, 2.0
b c c c d e, 6, 3.0
b c c c d f, 6, 2.0
b c c c e f, 6, 2.0
b c c c f f, 6, 1.5
b c c d e e, 2, 6.0
b c c d e f, 8, 1.875
b c c d e g, 2, 1.2
b c c d e h, 2, 1.0
b c c d f f, 6, 1.5
b c c d f g, 2, 1.2
b c c d f h, 2, 1.0
b c c d g h, 2, 1.0
b c c d h h, 2, 0.85714287
b c c e e e, 2, 3.0
b c c e e f, 2, 1.5
b c c e e g, 2, 1.2
b c c e e h, 2, 1.0
b c c e f f, 6, 1.5
b c c e f g, 2, 1.2
b c c e f h, 2, 1.0
b c c e g h, 2, 1.0
b c c e h h, 2, 0.85714287
b c c f f f, 6, 1.2
b c c f g h, 2, 1.0
b c c f h h, 2, 0.85714287
b c c g h h, 2, 0.85714287
b c d d e f, 2, 6.0
b c d d e h, 2, 1.5
b c d d f f, 2, 3.0
b c d d f h, 2, 1.5
b c d d h h, 2, 1.2
b c d e e e, 2, 3.0
b c d e e f, 2, 1.5
b c d e e g, 2, 1.2
b c d e e h, 2, 1.0
b c d e f f, 8, 1.875
b c d e f g, 2, 1.2
b c d e f h, 4, 1.25
b c d e g h, 2, 1.0
b c d e h h, 4, 1.0285715
b c d f f f, 8, 1.4
b c d f f h, 2, 1.5
b c d f g h, 2, 1.0
b c d f h h, 4, 1.0285715
b c d g h h, 2, 0.85714287
b c d h h h, 2, 1.0
b c e e e e, 2, 2.0
b c e e e f, 2, 1.5
b c e e e g, 2, 1.2
b c e e e h, 2, 1.0
b c e e f g, 2, 1.2
b c e e f h, 2, 1.0
b c e e g h, 2, 1.0
b c e e h h, 2, 0.85714287
b c e f f f, 8, 1.4
b c e f f h, 2, 1.5
b c e f g g, 2, 6.0
b c e f g h, 4, 2.0
b c e f h h, 4, 1.0285715
b c e g g h, 2, 3.0
b c e g h h, 2, 0.85714287
b c e h h h, 2, 1.0
b c f f f f, 6, 1.0
b c f f f h, 2, 1.5
b c f f h h, 2, 1.2
b c f g g h, 2, 3.0
b c f g h h, 2, 0.85714287
b c f h h h, 2, 1.0
c b c d e f, 2, 6.0
c b c d f f, 2, 3.0
c b c e f f, 2, 3.0
c b c f f f, 2, 2.0
c b d e f f, 2, 3.0
c b d f f f, 2, 2.0
c b e f f f, 2, 2.0
c b f f f f, 2, 1.5
b d d e f f, 2, 3.0
b d d e f h, 2, 1.5
b d d e h h, 2, 1.2
b d d f f f, 2, 2.0
b d d f f h, 2, 1.5
b d d f h h, 2, 1.2
b d d h h h, 2, 1.0
b d e e e e, 2, 2.0
b d e e e f, 2, 1.5
b d e e e g, 2, 1.2
b d e e e h, 2, 1.0
b d e e f g, 2, 1.2
b d e e f h, 2, 1.0
b d e e g h, 2, 1.0
b d e e h h, 2, 0.85714287
b d e f f f, 8, 1.8499999
b d e f f h, 2, 1.5
b d e f g h, 2, 1.0
b d e f h h, 4, 1.0285715
b d e g h h, 2, 0.85714287
b d e h h h, 2, 1.0
b d f f f f, 6, 1.3333334
b d f f f h, 2, 1.5
b d f f h h, 2, 1.2
b d f g h h, 2, 0.85714287
b d f h h h, 2, 1.0
b e e e e f, 2, 1.5
b e e e e g, 2, 1.2
b e e e e h, 2, 1.0
b e e e f g, 2, 1.2
b e e e f h, 2, 1.0
b e e e g h, 2, 1.0
b e e e h h, 2, 0.85714287
b e e f g h, 2, 1.0
b e e f h h, 2, 0.85714287
b e e g h h, 2, 0.85714287
b e f f f f, 6, 1.3333334
b e f f f h, 2, 1.5
b e f f h h, 2, 1.2
b e f g g h, 2, 3.0
b e f g h h, 2, 0.85714287
b e f h h h, 2, 1.0
b f f f f f, 6, 1.0714285
b f f f h h, 2, 1.2
b f f h h h, 2, 1.0
c c a c d e, 2, 6.0
